466;60903;84555
467;78289;2709
468;21136;18214
469;11754;60769
470;54976;54391
471;20611;44028
472;903;9419
473;79110;22802
474;23554;96203
475;30536;44964
476;72238;35139
477;20134;43727
478;82928;66547
479;14591;60959
480;8295;11262
481;21510;72033
482;19908;82049
483;89999;85357
484;63240;30463
485;70695;51372
486;31107;86756
487;44979;81859
488;78347;93314
489;58921;39448
490;77683;76560
491;59094;30864
492;76686;73519
493;22572;25764
494;64421;34562
495;19781;54589
496;3622;50796
497;52474;43714
498;32880;48579
499;24120;18855
500;19420;93754
501;59563;93091
502;25507;79165
503;13856;85483
504;90160;38276
505;65380;89615
506;7626;75144
507;83276;31736
508;52168;90646
509;95347;46389
510;59476;64235
511;20936;28677
512;10681;16106
513;47749;80312
514;34281;1265
515;48978;29768
516;69194;40066
517;20027;83929
518;16996;66004
519;5356;97522
520;59662;37090
521;35604;26144
522;69183;30167
523;46963;28479
524;67520;20738
525;91546;42234
526;53233;77731
527;59379;55186
528;72818;30886
529;82409;9401
530;31415;33545
531;51201;88894
532;89298;35611
533;20420;67561
534;55117;99348
535;14739;86165
536;85289;97825
537;86728;22386
538;28630;94792
539;59494;80514
540;69143;19270
541;12792;13543
542;9720;6743
543;76535;91463
544;80687;64841
545;11111;86111
546;83595;95956
547;66106;26117
548;85890;46711
549;36846;33571
550;9746;79403
551;73362;68173
552;5999;5381
553;56945;55409
554;91004;36993
555;26556;78026
556;71392;1894
557;40258;12145
558;20752;37657
559;79174;82554
560;59077;28958
561;86874;90276
562;88236;28628
563;2569;89334
564;31718;60610
565;36496;81920
566;57945;25923
567;70768;89741
568;45908;44620
569;7544;4338
570;49799;21126
571;459;43694
572;38285;33085
573;14719;81700
574;55697;53961
575;5364;48232
576;67537;54292
577;74495;80789
578;92529;83087
579;79937;77371
580;2811;67611
581;23690;30394
582;497;44636
583;20081;45468
584;31127;50517
585;66237;76133
586;30113;74835
587;32755;37950
588;28498;43180
589;51991;55151
590;13909;20869
591;33637;77758
592;55245;88264
593;14382;3653
594;51428;89979
595;97213;62822
596;64683;30173
597;1526;82188
598;97437;70066
599;43196;93649
600;13004;69251
601;50573;5179
602;87724;29232
603;18119;92703
604;21537;36544
605;52290;49348
606;31095;24785
607;63461;81943
608;33974;45932
609;75149;12233
610;30253;16428
611;94040;41149
612;53305;3414
613;11449;99940
614;73308;50567
615;40514;58433
616;99984;58342
617;42147;44658
618;70297;28458
619;90034;26013
620;70145;21680
621;82117;14884
622;37688;47864
623;31726;39898
624;66712;19584
625;48214;51504
626;94917;30963
627;63396;96577
628;75211;9423
629;51874;84310
630;17782;18179
631;19395;70970
632;96030;93858
633;49365;72754
634;82639;18803
635;11645;5516
636;55899;49136
637;42089;8573
638;34311;79156
639;3461;5440
640;71688;71552
641;33227;53723
642;2353;89010
643;63517;69021
644;94947;45570
645;69448;60874
646;76584;5724
647;8230;51965
648;2284;11146
649;18855;43831
650;98500;58973
651;57259;47909
652;7939;42698
653;95606;45781
654;88875;54822
655;62265;96056
656;5962;46434
657;12621;46231
658;84953;65672
659;68616;7019
660;30341;80345
661;77808;37068
662;49355;50772
663;28932;50174
664;40906;90124
665;6289;23165
666;60301;59631
667;6940;12715
668;14293;85318
669;45784;59656
670;93405;17735
671;80146;40125
672;83306;73392
673;54911;30149
674;93104;62000
675;67013;36613
676;42531;11835
677;13489;18155
678;81165;20190
679;98555;57167
680;13765;45431
681;4874;98752
682;48532;39100
683;35755;46332
684;39493;99906
685;31937;99635
686;19887;8960
687;13615;12605
688;198;37683
689;53763;75963
690;95861;98783
691;57071;78907
692;23111;69677
693;80635;48465
694;46141;88786
695;31550;94103
696;86764;88618
697;45890;47973
698;12861;81395
699;91593;44206
700;37637;8579
701;90657;93198
702;30062;67378
703;16725;33570
704;98221;884
705;17956;43482
706;66428;22591
707;61306;14982
708;88360;25968
709;75640;78856
710;58466;87290
711;191;50708
712;68355;37835
713;12871;31270
714;63071;65642
715;99745;18804
716;46091;9556
717;38326;87282
718;8126;63874
719;48844;55733
720;52951;47064
721;50245;45256
722;70829;88069
723;27675;64173
724;27311;30907
725;59613;86893
726;5754;12736
727;85741;50347
728;8388;39949
729;24842;92227
730;54507;85455
731;70500;32578
732;1140;99153
733;97392;56871
734;84266;74025
735;6856;24486
736;77125;19907
737;25904;11401
738;37045;54935
739;79879;80287
740;10160;48698
741;3959;32163
742;6029;12851
743;13049;33354
744;23816;87979
745;78893;68177
746;39031;56617
747;1226;67497
748;76565;17667
749;44116;71676
750;90677;70804
751;79908;53286
752;24050;35127
753;9768;85848
754;86832;74339
755;13302;53453
756;60070;44556
757;82067;5808
758;81495;38336
759;26549;88289
760;86104;64037
761;33055;96287
762;95132;38680
763;85456;20507
764;18680;58408
765;34837;19377
766;10819;8202
767;89610;39357
768;68791;50674
769;8112;70903
770;3083;27201
771;46523;49477
772;74676;25439
773;8106;94476
774;74551;95418
775;86002;38228
776;91119;55827
777;85573;26639
778;37748;83621
779;58154;85371
780;49671;89262
781;67167;28424
782;39502;93925
783;42634;51867
784;54946;42710
785;37017;30821
786;30223;55647
787;85206;58902
788;17514;83579
789;21611;69692
790;30573;90980
791;45956;23263
792;72406;96609
793;28259;54992
794;22630;62971
795;1608;85171
796;92520;22742
797;21231;13822
798;60035;18099
799;9975;80751
800;82806;56239
801;39530;31840
802;58400;55181
803;8004;35471
804;70622;26671
805;9124;54170
806;62009;88463
807;54798;58692
808;43305;43904
809;56018;42893
810;65665;87643
811;29237;91975
812;41101;51846
813;38302;7481
814;34416;71383
815;98867;99416
816;73604;40860
817;86887;74334
818;51450;14116
819;64863;17224
820;88604;92788
821;84370;95959
822;53846;47439
823;23162;4056
824;67944;62540
825;70518;16130
826;62081;67082
827;15085;95163
828;27002;47555
829;90739;6553
830;16878;523
831;1055;99240
832;27804;9709
833;80567;21148
834;1575;80465
835;7241;29188
836;79042;38793
837;54289;72878
838;3272;33279
839;38129;93663
840;28684;34245
841;39538;71877
842;865;82737
843;37335;6521
844;25775;91724
845;47332;3895
846;23377;58309
847;346;88081
848;91732;85131
849;68154;44137
850;66872;2013
851;2481;87480
852;55298;41329
853;37089;23287
854;12792;42208
855;91891;93724
856;9426;97077
857;77870;82633
858;60986;29179
859;98374;45068
860;72374;74045
861;95374;9851
862;33133;3345
863;5811;20732
864;38447;66209
865;81146;18141
866;65125;93992
867;26790;26671
868;31764;52058
869;16578;59536
870;45647;14047
871;93729;83567
872;99834;53608
873;94470;26301
874;80440;17713
875;27095;62553
876;86758;23086
877;71763;92828
878;6639;92630
879;54346;51953
880;35517;16357
881;84841;46584
882;61063;73750
883;28598;15434
884;70286;51198
885;50869;8927
886;12601;38837
887;99422;58327
888;80317;11807
889;10018;79525
890;8876;79511
891;40293;20734
892;39114;18592
893;31384;42039
894;22228;33963
895;20031;39135
896;97713;64626
897;24019;29290
898;29207;47145
899;22504;26084
900;25009;79035
901;56016;29241
902;66844;18167
903;49951;47920
904;23664;13436
905;12511;94833
906;82611;74822
907;43076;56007
908;76065;64106
909;7470;42470
910;42365;86560
911;93206;36322
912;31167;11733
913;11215;47976
914;14818;70131
915;29119;33171
916;89304;83935
917;54515;29841
918;23495;11051
919;53890;20946
920;68642;83464
921;18374;8791
922;21452;25199
923;56525;22890
924;21549;68012
925;53226;65101
926;39675;80034
927;83719;38449
928;85829;19693
929;98075;55111
930;6952;1975
931;33101;53534
932;84318;79340
933;5529;98676
934;20306;13235
935;32512;65013
936;10216;86525
937;73829;58901
938;68186;84415
939;14870;5968
940;55209;88325
941;26426;46807
942;16905;64018
943;93497;9269
944;216;16065
945;44012;3801
946;12977;98780
947;13993;66666
948;50363;64841
949;24474;42113
950;19669;57849
951;2584;8314
952;35500;88213
953;54885;53151
954;6205;24817
955;70264;1414
956;4823;92107
957;99902;18628
958;75549;86295
959;36628;20299
960;85843;96260
961;98460;4241
962;69223;28710
963;52036;11436
964;72531;7162
965;8538;3345
966;59940;72757
967;86299;97361
968;85741;18112
969;11306;28693
970;9132;40346
971;3063;75399
972;45802;42597
973;98979;20871
974;98878;95365
975;91118;64068
976;28212;4174
977;56270;23410
978;59389;98344
979;39091;6789
980;36177;43449
981;80620;99044
982;16279;66918
983;41474;32066
984;5808;2541
985;32888;57437
986;74988;7934
987;11167;45497
988;93197;23061
989;58439;26626
990;29732;31164
991;12558;77166
992;16045;44470
993;75133;55766
994;16487;62888
995;37972;87398
996;79022;4517
997;92517;65684
998;59727;4020
999;59119;78885
1000;1123;66912
1001;15063;96337
1002;62477;33681
1003;89080;20278
1004;93007;10773
1005;30214;36327
1006;39904;12464
1007;77057;5012
1008;30890;3453
1009;82999;71809
1010;91785;85709
1011;15579;42920
1012;64570;45491
1013;78415;70471
1014;15418;45483
1015;85771;89176
1016;63942;79555
1017;25503;62821
1018;16101;16221
1019;14689;82365
1020;55390;54855
1021;62759;5714
1022;32674;1644
1023;47493;66557
1024;27460;87504
1025;34794;56273
1026;21022;87311
1027;87100;15414
1028;51333;72144
1029;31767;16985
1030;55266;18609
1031;4859;47523
1032;25003;41038
1033;72386;60349
1034;86962;14236
1035;88912;14668
1036;88765;634
1037;16418;36929
1038;22949;9864
1039;10245;62925
1040;97998;11857
1041;43011;27915
1042;10689;29497
1043;68154;76632
1044;92456;10088
1045;11487;43958
1046;84454;97704
1047;27098;36781
1048;49996;15235
1049;80712;91637
1050;29259;87144
1051;79595;13223
1052;98593;20125
1053;67509;20387
1054;70892;50170
1055;92466;41468
1056;61899;68843
1057;18988;43408
1058;75598;76945
1059;36833;95506
1060;72885;95754
1061;67894;76874
1062;2748;44954
1063;30214;91061
1064;73536;79637
1065;86934;7714
1066;29153;18608
1067;33666;10854
1068;32262;29787
1069;29323;90565
1070;61989;47766
1071;5739;42285
1072;17623;70020
1073;82059;15611
1074;78716;83690
1075;61184;73051
1076;78402;85206
1077;18752;33505
1078;19249;2721
1079;10475;53639
1080;89911;76448
1081;46852;91255
1082;63236;84752
1083;12315;43290
1084;35176;8133
1085;11145;45810
1086;47622;46269
1087;33517;25118
1088;90014;25609
1089;59251;32729
1090;62895;14602
1091;12345;89846
1092;18453;13883
1093;29312;43947
1094;99857;161
1095;91605;29541
1096;19312;75685
1097;653;85541
1098;914;14485
1099;79049;32872
1100;57705;38769
1101;80436;70582
1102;72545;15373
1103;25429;32133
1104;51689;93634
1105;43491;93641
1106;43471;77746
1107;90744;75309
1108;64103;57006
1109;72802;49353
1110;55439;68368
1111;43433;35015
1112;16529;81605
1113;26498;71938
1114;45615;47977
1115;24203;75529
1116;46561;26378
1117;75024;24125
1118;34167;41763
1119;17301;3080
1120;88454;97180
1121;92258;6222
1122;56670;97965
1123;86071;41566
1124;84941;25345
1125;21437;43909
1126;41684;29695
1127;77433;89337
1128;95337;45421
1129;54052;90940
1130;88876;53492
1131;86518;3712
1132;69431;67963
1133;47080;17092
1134;2721;66619
1135;41141;22339
1136;39704;69721
1137;60900;58260
1138;76110;37211
1139;78345;18565
1140;95534;84932
1141;86998;20270
1142;26539;80295
1143;33845;16865
1144;48946;85688
1145;28789;88747
1146;87712;26362
1147;14205;34962
1148;10661;88546
1149;36792;88708
1150;50885;68979
1151;38844;18321
1152;84204;99099
1153;4205;71963
1154;68796;19173
1155;13226;58126
1156;67076;35487
1157;95407;3943
1158;66495;66248
1159;77174;89136
1160;34118;30214
1161;68147;17034
1162;37830;52395
1163;34628;13342
1164;55516;25937
1165;47598;87565
1166;418;89638
1167;67680;26555
1168;46088;68676
1169;36066;27440
1170;76090;61882
1171;48070;29773
1172;72462;70664
1173;21670;52224
1174;30955;10261
1175;68468;44414
1176;11372;47656
1177;54589;20670
1178;832;21810
1179;80492;31809
1180;64470;90863
1181;16446;42858
1182;71575;25661
1183;57707;77438
1184;67807;68851
1185;57856;97819
1186;30182;49733
1187;13046;72236
1188;82145;38373
1189;44573;67167
1190;30725;82404
1191;82387;45254
1192;57470;3184
1193;76193;52762
1194;35049;47010
1195;25723;24277
1196;88184;4257
1197;62970;85227
1198;45436;5212
1199;58198;46800
1200;12956;44233
1201;84417;62105
1202;52406;70649
1203;14231;61639
1204;34610;82354
1205;38526;62459
1206;77237;13325
1207;1084;82067
1208;8476;71192
1209;85388;68390
1210;49469;4944
1211;42389;20797
1212;43127;33578
1213;9634;25925
1214;86763;27819
1215;26800;76933
1216;80176;97774
1217;54210;86492
1218;97987;20281
1219;92849;86822
1220;88953;14553
1221;18151;52695
1222;8483;63265
1223;47040;74859
1224;3172;80904
1225;76751;74244
1226;19824;89808
1227;97331;8011
1228;1843;63620
1229;18977;18828
1230;61014;88307
1231;74877;6791
1232;55554;61594
1233;82283;79464
1234;59116;14592
1235;84080;88195
1236;78344;98567
1237;79438;34915
1238;86793;89694
1239;12314;79863
1240;86538;34776
1241;22752;5858
1242;51069;52556
1243;57108;90368
1244;442;46198
1245;84649;34367
1246;1303;74021
1247;25807;645
1248;39677;11360
1249;97142;46889
1250;80982;67576
1251;15743;88581
1252;96825;88556
1253;95900;21258
1254;10370;62416
1255;21218;12149
1256;51306;39115
1257;32290;26238
1258;65555;69018
1259;55723;2997
1260;4486;91916
1261;79022;12917
1262;29943;49712
1263;86891;4323
1264;72759;78792
1265;95238;75433
1266;92553;65425
1267;98881;18961
1268;19033;34171
1269;9033;62513
1270;56657;35850
1271;79997;38027
1272;24979;72499
1273;83062;62189
1274;41730;99570
1275;35091;70660
1276;55637;94145
1277;42403;89067
1278;88555;2825
1279;58637;47113
1280;1664;91577
1281;48499;31579
1282;67178;45786
1283;19597;85881
1284;40235;13328
1285;7204;31383
1286;59984;93210
1287;46341;68636
1288;11918;40995
1289;87938;57445
1290;66651;24702
1291;62593;73190
1292;43700;24578
1293;19795;98409
1294;23022;9813
1295;30407;16207
1296;75534;61921
1297;60849;65080
1298;87352;48418
1299;70849;79194
1300;52902;97181
1301;21954;28402
1302;92365;3707
1303;10675;62428
1304;47804;73767
1305;77149;47560
1306;14887;1192
1307;80462;76963
1308;28984;75309
1309;87879;42599
1310;25990;21189
1311;62859;30421
1312;82922;90998
1313;55850;98063
1314;32361;81261
1315;81285;63500
1316;70146;8744
1317;4542;69470
1318;2747;34191
1319;80826;39993
1320;13902;57368
1321;50604;49255
1322;32665;82848
1323;1319;74341
1324;81460;83886
1325;36096;12043
1326;60540;28249
1327;53204;31713
1328;34322;91534
1329;45480;1366
1330;47858;12612
1331;30067;66543
1332;92483;13648
1333;77414;6143
1334;96651;10992
1335;74215;94794
1336;94484;47886
1337;28697;68623
1338;70585;13603
1339;97756;73
1340;89678;81509
1341;16603;48475
1342;45165;69242
1343;2960;41896
1344;55541;72830
1345;35148;11214
1346;88711;79459
1347;92135;1289
1348;27301;84062
1349;56773;19016
1350;5433;95176
1351;77691;70468
1352;9671;41302
1353;17559;12653
1354;99553;84581
1355;61128;20718
1356;93778;45407
1357;11689;66350
1358;96010;81592
1359;21377;23240
1360;10688;35518
1361;50603;23820
1362;75844;63000
1363;6082;15024
1364;55751;27407
1365;41322;86523
1366;56831;78739
1367;94641;94503
1368;3817;46136
1369;38803;3862
1370;51682;90307
1371;42343;70960
1372;11701;14429
1373;17437;43304
1374;67770;25785
1375;5280;45709
1376;62684;33532
1377;8328;69916
1378;44573;53870
1379;94624;46672
1380;35220;2535
1381;56903;72146
1382;43259;74606
1383;63888;15038
1384;50767;17187
1385;62532;49873
1386;42788;17515
1387;71559;20381
1388;93175;79644
1389;12119;61415
1390;45563;62779
1391;47255;29966
1392;22126;95613
1393;23839;23298
1394;70411;24724
1395;49929;49948
1396;51513;92132
1397;68643;49147
1398;33404;70198
1399;27700;37096
1400;50541;2398
1401;92537;50583
1402;63254;55408
1403;2920;45169
1404;61973;87947
1405;76742;64930
1406;41751;33208
1407;1108;72441
1408;55280;26936
1409;50019;47646
1410;50766;40590
1411;44628;26042
1412;67258;12584
1413;98360;50657
1414;48872;22412
1415;86978;22977
1416;51943;75024
1417;10874;43164
1418;70242;96673
1419;66713;66719
1420;92693;78670
1421;61325;82464
1422;47983;85000
1423;8196;18305
1424;91023;96203
1425;93867;6467
1426;20178;80054
1427;86330;9950
1428;57770;66495
1429;83326;50669
1430;57048;52264
1431;96297;39561
1432;969;53764
1433;12986;66727
1434;22333;57944
1435;2198;58608
1436;60224;83301
1437;54954;72096
1438;79265;62165
1439;78060;82258
1440;4387;80055
1441;59634;52670
1442;28546;80510
1443;2798;71889
1444;88694;923
1445;85395;3747
1446;13347;16043
1447;9670;40428
1448;82373;21764
1449;81494;94219
1450;72014;41469
1451;95972;33079
1452;94005;35259
1453;46243;36877
1454;25100;14233
1455;30686;95606
1456;88435;1067
1457;46282;76994
1458;92630;43627
1459;11015;20459
1460;50966;41098
1461;78034;21409
1462;72550;98451
1463;45261;44181
1464;73631;14525
1465;89723;57501
1466;80671;83841
1467;10244;62918
1468;84083;26555
1469;58666;93287
1470;34267;65921
1471;46789;74460
1472;70238;89789
1473;15312;12279
1474;69761;32677
1475;47799;38746
1476;10749;61034
1477;43253;30915
1478;63436;74562
1479;60529;95554
1480;89999;2061
1481;63247;10574
1482;24511;73186
1483;14934;4594
1484;90824;83364
1485;92911;66075
1486;84962;17728
1487;86193;85045
1488;94310;3573
1489;51172;82761
1490;83138;32981
1491;74420;40954
1492;66727;50977
1493;46752;19637
1494;40588;79329
1495;99483;9520
1496;66026;63112
1497;3288;32205
1498;2674;36214
1499;49949;97053
1500;74855;10718
1501;21456;86397
1502;39766;81724
1503;53784;93021
1504;74841;58209
1505;36606;59862
1506;23390;77768
1507;12415;57017
1508;27642;22293
1509;43847;73534
1510;26434;95297
1511;64006;11494
1512;83882;83390
1513;48;21849
1514;14439;53988
1515;82370;58095
1516;53625;54120
1517;7906;72420
1518;11525;88024
1519;1187;85004
1520;97193;53731
1521;44796;82379
1522;42723;39620
1523;86131;88259
1524;50696;46272
1525;4563;80381
1526;92368;76416
1527;70619;79558
1528;46712;9961
1529;2514;56376
1530;81675;31934
1531;78582;20853
1532;75839;78512
1533;6236;69271
1534;69861;39996
1535;45491;39619
1536;21105;58844
1537;76341;72704
1538;50501;81628
1539;68772;44262
1540;97260;11790
1541;71154;68167
1542;49425;1988
1543;65728;77210
1544;83501;28349
1545;25707;1564
1546;85509;44812
1547;3328;65258
1548;75149;23943
1549;6540;64211
1550;33383;16860
1551;18397;10699
1552;780;64945
1553;59276;33523
1554;74;97916
1555;29057;65085
1556;41189;58253
1557;59116;69884
1558;60781;10414
1559;71429;73850
1560;12784;29027
1561;85770;41512
1562;14289;43927
1563;54110;76293
1564;55516;11082
1565;97555;26557
1566;75088;4560
1567;10878;80400
1568;93394;60454
1569;67387;84480
1570;42713;32204
1571;77136;85586
1572;99293;60622
1573;60376;27255
1574;85696;33444
1575;4477;64734
1576;52515;32690
1577;51427;4356
1578;31091;76885
1579;96411;56854
1580;10834;82983
1581;78008;88992
1582;360;2499
1583;89998;36628
1584;47374;78717
1585;76491;327
1586;43028;86949
1587;31137;80580
1588;51892;183
1589;42220;53667
1590;83552;26855
1591;90598;22071
1592;6605;32820
1593;74043;42398
1594;53134;6522
1595;49309;16509
1596;64043;10533
1597;73646;59730
1598;54197;88144
1599;85226;96793
1600;70625;23747
1601;79881;6979
1602;56954;4149
1603;21706;65567
1604;1552;70847
1605;52464;30907
1606;34664;42744
1607;73302;83979
1608;92386;55936
1609;82386;67540
1610;28457;47600
1611;83494;40852
1612;29408;59981
1613;36284;32495
1614;13302;71407
1615;26383;63748
1616;14958;45427
1617;83042;59804
1618;46975;83619
1619;65118;2455
1620;11114;8475
1621;40845;82287
1622;54058;18401
1623;81845;21299
1624;37231;89667
1625;67345;98261
1626;5757;17685
1627;68336;23025
1628;40253;39029
1629;77571;96973
1630;67866;89211
1631;52264;30145
1632;44464;88716
1633;15949;89237
1634;59702;13498
1635;37004;8767
1636;90819;79931
1637;56425;19981
1638;6754;1207
1639;86794;11007
1640;78137;14985
1641;95264;23635
1642;4062;28123
1643;57991;97273
1644;77092;60017
1645;19550;7945
1646;6047;68145
1647;34590;21903
1648;56212;10700
1649;37823;65343
1650;2451;92608
1651;61598;23733
1652;52663;58578
1653;7441;25827
1654;61261;48355
1655;16270;39046
1656;52235;66564
1657;18836;52880
1658;93948;28629
1659;26082;16341
1660;30725;18677
1661;12145;99685
1662;93948;29058
1663;2719;22673
1664;45340;34521
1665;63770;96055
1666;63385;21451
1667;8555;85529
1668;53387;71531
1669;70973;45485
1670;20681;32163
